gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,nlog10,color,shape
AT3G08690,714.4643978197499,0.02699784308432174,0.23396783736706203,0.11539125799571329,0.908135007786752,0.9996587219459798,UBC11,0.00014824047270472056,nobody_cares,not_important
AT3G08710,799.0272706269251,-0.15590053436682463,0.20096464380812634,-0.7757610065762252,0.4378901113434833,0.9936442567730717,TH9,0.0027690733226007356,nobody_cares,not_important
AT3G08720,140.28480785574612,0.20068775302138117,0.24252208018319946,0.8275030169202865,0.40795201281518434,0.9936442567730717,S6K2,0.0027690733226007356,nobody_cares,not_important
AT3G08730,230.30328282919766,0.11234392419064801,0.23619071874765704,0.4756491905622876,0.6343243245003443,0.9996587219459798,PK1,0.00014824047270472056,nobody_cares,not_important
AT3G08740,15.689422978378362,-0.8092838013400225,0.6394679206713122,-1.2655580916247338,0.2056713380874119,0.9134126756187215,AT3G08740,0.0393329658918509,nobody_cares,not_important
AT3G08760,94.38203648682494,-0.29304740929026474,0.34590271688512064,-0.8471960322520106,0.3968858647311807,0.9936442567730717,ATSIK,0.0027690733226007356,nobody_cares,not_important
AT3G08770,18.727044914199613,0.8824013367473283,0.763129293115429,1.1562933630092727,0.24756118217033807,0.9466152457771818,LTP6,0.023826505251942656,nobody_cares,not_important
AT3G08780,144.70317294445744,0.0199217695646088,0.32203705573437225,0.06186173053650383,0.9506729437074573,0.9996587219459798,AT3G08780,0.00014824047270472056,nobody_cares,not_important
AT3G08800,29.220510755891297,-0.6810006289367219,0.5844958961953608,-1.1651076309851551,0.24397542836335184,0.9439526711508108,SIEL,0.025049780249943893,nobody_cares,not_important
AT3G08820,22.629859535053196,1.5198127232751282,0.6632819093432477,2.29135259362038,0.021943029046778813,0.44041115900526295,AT3G08820,0.35614168553813386,nobody_cares,not_important
AT3G08840,44.96975031351101,0.07486115555393957,0.41172573349446845,0.1818228725189589,0.8557217340372435,0.9996587219459798,AT3G08840,0.00014824047270472056,nobody_cares,not_important
AT3G08850,581.26214653357,-0.22855109353063705,0.23099955567309138,-0.9894005763979936,0.32246719264363255,0.9794276756005468,RAPTOR1,0.00902762832394302,nobody_cares,not_important
AT3G08860,44.6305976598211,0.504771160583393,0.4670274038828081,1.0808170064257214,0.27977852200319453,0.9669450033571132,PYD4,0.014598226452426087,nobody_cares,not_important
AT3G08880,58.941931813158746,0.019683602938452005,0.4085239960249472,0.04818224420102361,0.9615710008259359,0.9996587219459798,AT3G08880,0.00014824047270472056,nobody_cares,not_important
AT3G08890,155.89940707795074,-0.0650401675036142,0.2916806122971027,-0.22298419833734098,0.8235478048037251,0.9996587219459798,AT3G08890,0.00014824047270472056,nobody_cares,not_important
AT3G08910,22.422415537349096,0.23864600135080846,0.5284885126955657,0.45156327075793945,0.6515836349036408,0.9996587219459798,AT3G08910,0.00014824047270472056,nobody_cares,not_important
AT3G08920,22.214474941283314,0.3630844592307591,0.6542364367485056,0.5549743775128991,0.5789121862368114,0.9996587219459798,AT3G08920,0.00014824047270472056,nobody_cares,not_important
AT3G08930,954.072756834533,-0.16253221341263976,0.25655512636564715,-0.6335176993540009,0.5263956264107116,0.9994745682867618,AT3G08930,0.00022825206436558816,nobody_cares,not_important
AT3G08940,138.17067739838927,-0.7147503242873695,0.2989146504234526,-2.3911518665104907,0.016795603939962652,0.38552795414509416,LHCB4.2,0.4139441263268762,nobody_cares,not_important
AT3G08943,489.68483351060377,0.0382210758112802,0.5736615545041516,0.06662652484062116,0.9468790288897502,0.9996587219459798,AT3G08943,0.00014824047270472056,nobody_cares,not_important
AT3G08947,67.12873254275992,0.09336330714633097,0.4254083374873238,0.21946750667319248,0.8262858887822673,0.9996587219459798,AT3G08947,0.00014824047270472056,nobody_cares,not_important
AT3G08950,56.20856640840792,-0.3014176388475841,0.497393000339147,-0.6059949348745615,0.544518116677768,0.9996587219459798,HCC1,0.00014824047270472056,nobody_cares,not_important
AT3G08960,114.03348852966519,-0.2794857122663289,0.28802705164619125,-0.9703453570383576,0.33187437591336344,0.9828866182559047,AT3G08960,0.007496577697694501,nobody_cares,not_important
AT3G08980,14.941228428692774,0.08799279292410082,0.8012449293063563,0.10982009333934487,0.9125520552493568,0.9996587219459798,AT3G08980,0.00014824047270472056,nobody_cares,not_important
AT3G08990,25.692828506679632,0.15963776311069616,0.6021288813757191,0.26512224882148555,0.790915288351677,0.9996587219459798,AT3G08990,0.00014824047270472056,nobody_cares,not_important
AT3G09000,111.9440697963632,0.4023202472538922,0.32803862088931135,1.226441710318144,0.22003249792287205,0.9266971930043045,AT3G09000,0.033062152468891846,nobody_cares,not_important
AT3G09020,156.60698368533582,-0.21236538819400402,0.35129480501793237,-0.6045218578827647,0.5454967415656558,0.9996587219459798,AT3G09020,0.00014824047270472056,nobody_cares,not_important
AT3G09030,34.58174317326049,-0.5818730395315581,0.4679608009731465,-1.2434226078798176,0.2137121435631273,0.9220273115102706,AT3G09030,0.035256214453388585,nobody_cares,not_important
AT3G09032,68.21868030022537,-0.2635764743237577,0.37161850893033577,-0.7092662717000681,0.4781592546865159,0.9943435245409538,AT3G09032,0.0024635501716607105,nobody_cares,not_important
AT3G09035,430.88220316379414,-0.44450680508240914,0.2321547526566591,-1.9147004314824605,0.05553071853566659,0.6386177681581253,AT3G09035,0.19475900232385643,nobody_cares,not_important
AT3G09040,14.166331935504097,1.1360263011260674,0.778968692762049,1.458372219168362,0.1447379737709059,0.8512391827897543,AT3G09040,0.06994839388628725,nobody_cares,not_important
AT3G09060,27.986623684071624,0.9174040541336725,0.7053269863609904,1.3006790777520878,0.1933683266961953,0.9050893014349256,AT3G09060,0.04330856863229293,nobody_cares,not_important
AT3G09070,174.3031106272506,0.06130346630840269,0.2874702359354585,0.21325152535849404,0.831130781003617,0.9996587219459798,OPS,0.00014824047270472056,nobody_cares,not_important
AT3G09085,201.75838426627544,0.27833201393488294,0.298004061314761,0.9339873178469881,0.3503104349248376,0.9861020068400269,AT3G09085,0.006078157354617371,nobody_cares,not_important
AT3G09090,283.4775734539022,-0.043920813613724616,0.268891925370312,-0.16334002426156102,0.8702507222391385,0.9996587219459798,DEX1,0.00014824047270472056,nobody_cares,not_important
AT3G09100,551.2589702805292,0.058548402080311354,0.19998914475810656,0.2927579001906707,0.7697072097648205,0.9996587219459798,AT3G09100,0.00014824047270472056,nobody_cares,not_important
AT3G09150,15.689595883147497,0.6367602353426548,0.6748069504263987,0.9436183710619713,0.345364700927144,0.9849698286292775,HY2,0.0065770725079742735,nobody_cares,not_important
AT3G09180,131.67308509254207,-0.4214006077957002,0.30902086233505915,-1.363663943629774,0.17267335701790276,0.8853245736386302,AT3G09180,0.05289748105594136,nobody_cares,not_important
AT3G09190,111.34246802824012,0.19465563055951077,0.32216675258788613,0.6042076936738197,0.5457055664572001,0.9996587219459798,AT3G09190,0.00014824047270472056,nobody_cares,not_important
AT3G09200,11843.92297213474,0.03568830660071004,0.1766468020130602,0.20203199941356118,0.8398917080464334,0.9996587219459798,AT3G09200,0.00014824047270472056,nobody_cares,not_important
AT3G09210,62.6114007602095,0.03597035405494232,0.3547567797566534,0.10139440909238241,0.9192373745007003,0.9996587219459798,PTAC13,0.00014824047270472056,nobody_cares,not_important
AT3G09220,2872.469087040201,-0.17801666053851212,0.20801882222420445,-0.8557718894622153,0.3921239669077502,0.9936442567730717,LAC7,0.0027690733226007356,nobody_cares,not_important
AT3G09230,31.74854093492811,-0.07366578917965455,0.5844224119843405,-0.1260488777792259,0.8996932342164384,0.9996587219459798,MYB1,0.00014824047270472056,nobody_cares,not_important
AT3G09240,51.069378499503046,0.30802104935208835,0.4450156709088991,0.6921577586761984,0.4888382627661375,0.9947637410178565,BSK9,0.0022800530792730068,nobody_cares,not_important
AT3G09250,21.96193220085187,-0.7164613083845003,0.6190246171856194,-1.1574035805585154,0.2471075118639693,0.9459699708356678,AT3G09250,0.024122649758207413,nobody_cares,not_important
AT3G09260,98957.64173109084,0.4016796072081246,0.1668593543923614,2.407294506627391,0.016071203855043865,0.37657155772445516,PYK10,0.4241524851419583,nobody_cares,not_important
AT3G09270,2174.2282167734716,0.6109803829287643,0.18118781830590044,3.3720831159699856,0.0007460193110255542,0.053155949684261815,GSTU8,1.2744481183385912,nobody_cares,picked4
AT3G09290,20.789426887964403,-0.8291080694037858,0.6875360934947652,-1.2059120637425829,0.22785139859642078,0.9327069558120373,TAC1,0.03025478440416555,nobody_cares,not_important
AT3G09300,563.0842463067933,0.044314641013148665,0.20139184310990357,0.22004188615010228,0.8258385336052957,0.9996587219459798,ORP3B,0.00014824047270472056,nobody_cares,not_important
AT3G09310,11.407248093035188,-0.572243618603302,0.9761815716702125,-0.5862061272312417,0.5577370046587138,0.9996587219459798,AT3G09310,0.00014824047270472056,nobody_cares,not_important
AT3G09320,216.28505576493478,0.1960239241070569,0.24160992707286752,0.8113239653763802,0.4171796508965674,0.9936442567730717,AT3G09320,0.0027690733226007356,nobody_cares,not_important
AT3G09330,15.32014108207522,0.6582761396702921,0.7341085413522078,0.896701376689836,0.36987828582516724,0.9899205269922092,AT3G09330,0.004399670123828327,nobody_cares,not_important
AT3G09350,52.16132950830182,0.2587650113110251,0.4102686805514043,0.630720850939055,0.5282230631203201,0.9996286648720466,Fes1A,0.00016129874680618906,nobody_cares,not_important
AT3G09360,192.08725376703063,0.20682511339969603,0.31772480579354495,0.6509567702248887,0.5150743931654881,0.9988925816637295,AT3G09360,0.0004812121733991261,nobody_cares,not_important
AT3G09370,19.004947843395335,-0.527657679900504,0.6489902095326069,-0.8130441294029924,0.4161927574551203,0.9936442567730717,MYB3R-3,0.0027690733226007356,nobody_cares,not_important
AT3G09390,503.2240979484624,-1.759544023209667,0.31163219264581815,-5.646220335167541,1.640136204815723e-08,9.316967665295619e-06,MT2A,5.030725411735288,picked1,picked4
AT3G09405,15.13959163072797,-1.6285143422180552,0.7012805315752128,-2.3222009864726956,0.02022211590414684,0.42015790502271655,AT3G09405,0.37658746104982593,nobody_cares,not_important
AT3G09410,170.18582159346627,-0.11212818782450527,0.26378954589710146,-0.42506683668292156,0.6707879525773277,0.9996587219459798,AT3G09410,0.00014824047270472056,nobody_cares,not_important
AT3G09430,14.219655292414824,0.9774018221010485,0.8233092265016477,1.1871624787373767,0.23516353778027488,0.9349676750000521,AT3G09430,0.029203403899442183,nobody_cares,not_important
AT3G09440,201.1786101367,0.4409470512999518,0.2939812264534048,1.4999156803975056,0.13363624566337906,0.8361437711315388,AT3G09440,0.07771904117255742,nobody_cares,not_important
AT3G09470,342.5818659348945,-0.09441257767419543,0.22879310972709557,-0.4126548119688165,0.6798595366368392,0.9996587219459798,AT3G09470,0.00014824047270472056,nobody_cares,not_important
AT3G09480,65.34330731776475,-0.09432417715202751,0.451989223066689,-0.2086867835300365,0.8346927582024611,0.9996587219459798,AT3G09480,0.00014824047270472056,nobody_cares,not_important
AT3G09490,131.22096688536905,-0.41509733199603,0.2691383588782459,-1.5423194736199373,0.12299597903584233,0.8193612921943141,AT3G09490,0.08652455659411382,nobody_cares,not_important
AT3G09500,3130.1757300870154,0.04652648287326641,0.18765585931132475,0.24793514598485336,0.8041845861486332,0.9996587219459798,AT3G09500,0.00014824047270472056,nobody_cares,not_important
AT3G09540,68.85565479533378,0.20916986410592184,0.32191257502777537,0.6497722684113044,0.5158393345155661,0.9988925816637295,AT3G09540,0.0004812121733991261,nobody_cares,not_important
AT3G09560,49.195851813897235,0.12784042096364914,0.4839351027439341,0.2641685222642212,0.7916500653318423,0.9996587219459798,PAH1,0.00014824047270472056,nobody_cares,not_important
AT3G09570,369.1693367277654,0.12170447264486849,0.20640941210560732,0.5896265650066365,0.5554410377615515,0.9996587219459798,AT3G09570,0.00014824047270472056,nobody_cares,not_important
AT3G09600,59.59101077091994,0.41628773470189356,0.5572674862544658,0.7470160111078212,0.45505389612701064,0.9936442567730717,RVE8,0.0027690733226007356,nobody_cares,not_important
AT3G09630,2626.853319537886,0.19966832184343852,0.18404446448903314,1.0848917537280043,0.27796960071258225,0.9669450033571132,AT3G09630,0.014598226452426087,nobody_cares,not_important
AT3G09650,119.91461612445285,0.0048773754583995655,0.31218835105797704,0.015623182101031629,0.9875350112967123,0.9996587219459798,HCF152,0.00014824047270472056,nobody_cares,not_important
AT3G09670,59.506456166406544,0.30574366799501135,0.395378641927403,0.7732933334602078,0.43934880025377465,0.9936442567730717,AT3G09670,0.0027690733226007356,nobody_cares,not_important
AT3G09680,23.19731621688273,0.37437069667657513,0.6539992814471739,0.5724328868499139,0.5670287411617897,0.9996587219459798,AT3G09680,0.00014824047270472056,nobody_cares,not_important
AT3G09690,55.736776955854815,0.3903865258474869,0.39274943021185965,0.9939836848061163,0.3202308104868966,0.9783322642417477,AT3G09690,0.00951362371950103,nobody_cares,not_important
AT3G09700,89.32853755589397,-0.3072757554111323,0.2924345266857587,-1.0507506035404688,0.29337314804382975,0.9689262266922407,AT3G09700,0.013709288542801434,nobody_cares,not_important
AT3G09710,66.96118300412276,0.10251490604366888,0.3414389941403169,0.3002436974188707,0.7639912759663433,0.9996587219459798,IQD1,0.00014824047270472056,nobody_cares,not_important
AT3G09720,84.06157311491916,-0.13194581690640692,0.4159301012078726,-0.3172307474819268,0.7510685207632831,0.9996587219459798,AT3G09720,0.00014824047270472056,nobody_cares,not_important
AT3G09730,35.806760659242805,0.2631995958608829,0.5458368949145052,0.48219458653872793,0.6296677221065483,0.9996587219459798,AT3G09730,0.00014824047270472056,nobody_cares,not_important
AT3G09735,1616.8868971261409,-0.08388248612693952,0.23804545909372318,-0.3523801144802067,0.7245532131616953,0.9996587219459798,AT3G09735,0.00014824047270472056,nobody_cares,not_important
AT3G09740,1142.0350442581635,-0.12613749553684847,0.1727201877157953,-0.730299666790561,0.4652070318680732,0.9936442567730717,SYP71,0.0027690733226007356,nobody_cares,not_important
AT3G09760,191.40890854644962,0.020459737341864057,0.25624317167669797,0.07984500507072287,0.9363605296915853,0.9996587219459798,AT3G09760,0.00014824047270472056,nobody_cares,not_important
AT3G09770,919.1283425650079,-0.27345820545936683,0.24154262392674544,-1.1321322962124512,0.2575788187338858,0.9572890962533779,LOG2,0.01895688777434288,nobody_cares,not_important
AT3G09780,12.941355050117465,1.080648895988073,1.0877447199378993,0.9934765723797477,0.32047776189532273,0.9784685157462986,CCR1,0.009453144106779849,nobody_cares,not_important
AT3G09800,29.62747238583541,0.4487113086936613,0.5638677461657466,0.7957740298941739,0.4261633890526325,0.9936442567730717,AT3G09800,0.0027690733226007356,nobody_cares,not_important
AT3G09810,255.02744744578308,0.10957340217972585,0.35276168864011137,0.31061593622065065,0.7560926107321346,0.9996587219459798,IDH-VI,0.00014824047270472056,nobody_cares,not_important
AT3G09820,868.2427488150458,0.3776463375448141,0.20179546340565546,1.8714312560419548,0.06128532997324303,0.6581379822556844,ADK1,0.1816830446079152,nobody_cares,not_important
AT3G09830,45.89638795926464,-0.03618992166908185,0.4959265396657419,-0.07297435965712609,0.9418265211271125,0.9996587219459798,AT3G09830,0.00014824047270472056,nobody_cares,not_important
AT3G09840,1932.3882889113754,-0.05563222580917553,0.24637931955819606,-0.22579908861236592,0.8213576859550592,0.9996587219459798,CDC48,0.00014824047270472056,nobody_cares,not_important
AT3G09850,621.7299542185896,0.10837911402668776,0.22286910003637844,0.4862904458670909,0.6267612522167442,0.9996587219459798,AT3G09850,0.00014824047270472056,nobody_cares,not_important
AT3G09860,379.4095286612897,-0.026251457448347646,0.2260144795682964,-0.11614944979848098,0.9075340987151671,0.9996587219459798,AT3G09860,0.00014824047270472056,nobody_cares,not_important
AT3G09880,66.7756423010996,-0.3112242150925688,0.43389136273458384,-0.717286034760153,0.47319762241629737,0.9936442567730717,ATB' BETA,0.0027690733226007356,nobody_cares,not_important
AT3G09890,73.6323699179762,0.42903634241403565,0.33976741361403745,1.2627354043475287,0.20668428590587284,0.915092967310225,AT3G09890,0.038534782284552406,nobody_cares,not_important
AT3G09900,384.60053376893467,-0.16693152640483422,0.31104430679719325,-0.5366808610764148,0.5914880784746206,0.9996587219459798,RABE1e,0.00014824047270472056,nobody_cares,not_important
AT3G09910,51.336683806710184,0.09431516067657819,0.473881532623426,0.19902687524969778,0.8422417217156072,0.9996587219459798,RABC2b,0.00014824047270472056,nobody_cares,not_important
AT3G09920,84.82533691928494,-0.6750687323163737,0.5305066155334495,-1.2724982357431305,0.2031961505323865,0.9125705392682423,PIP5K9,0.03973355576909879,nobody_cares,not_important
AT3G09922,12.48371388938929,-0.3873163181072316,0.7758905827771635,-0.49918935311845275,0.6176459944031307,0.9996587219459798,IPS1,0.00014824047270472056,nobody_cares,not_important
AT3G09925,514.9557749891532,0.1671074809871732,0.23481805865679123,0.7116466337515231,0.47668362184422897,0.9943433616119868,AT3G09925,0.002463621333342116,nobody_cares,not_important
AT3G09940,181.03950667529006,-0.5384573327179687,0.3719885585574154,-1.447510468617973,0.1477540065801308,0.8556016941038308,MDHAR,0.0677283641902512,nobody_cares,not_important
AT3G09960,44.01877117144776,-0.12069482549610765,0.3805039152151534,-0.31719732877876317,0.7510938766771771,0.9996587219459798,AT3G09960,0.00014824047270472056,nobody_cares,not_important
AT3G09970,87.08408173968456,-0.34500707587895485,0.3978893617292707,-0.8670929888135644,0.385891061820803,0.9929075877170057,AT3G09970,0.0030911704494294514,nobody_cares,not_important
AT3G09980,1269.502318221697,0.32334364605940086,0.19233017099849065,1.6811904465157388,0.0927259285635034,0.7471649030666284,AT3G09980,0.12658353662068758,nobody_cares,not_important
AT3G10010,42.77576380965686,0.5259120526519355,0.43402816314979775,1.2117002934448418,0.22562712676245233,0.9315919693515038,DML2,0.03077426389150077,nobody_cares,not_important
AT3G10020,1550.6088116073245,-1.3086849987888436,0.24271704516823103,-5.391813326838143,6.975020737605498e-08,2.9090283049482525e-05,AT3G10020,4.53625205303172,picked1,picked3
AT3G10030,146.27179275923953,0.19694825742643443,0.2953298796749274,0.6668754873134319,0.5048516697027221,0.9971515459216744,AT3G10030,0.0012388331065998775,nobody_cares,not_important
AT3G10040,24.50175762593163,1.547223286131234,0.5259413033571594,2.94181741623083,0.003262922496647581,0.1463297459509112,AT3G10040,0.8346673813988699,nobody_cares,not_important
AT3G10050,150.05548048418868,-0.18734614594206048,0.29039967087844054,-0.6451320877029588,0.5188415913263074,0.9992538289421433,OMR1,0.000324178934499054,nobody_cares,not_important
AT3G10060,23.366626576353653,0.32869464304474116,0.6726868883454133,0.4886294779034879,0.6251040395900762,0.9996587219459798,AT3G10060,0.00014824047270472056,nobody_cares,not_important
AT3G10070,25.911864391996446,0.41221316812653236,0.5879083155638507,0.7011521307215859,0.48320807996935844,0.9946567490879452,TAF12,0.0023267661849683914,nobody_cares,not_important
AT3G10080,138.147609608474,0.4973793024804364,0.30729627195674425,1.6185660155045705,0.10554067216659306,0.7821869074153376,AT3G10080,0.10668945773298061,nobody_cares,not_important
AT3G10090,233.63712221265115,0.27489991398175995,0.28217069575732795,0.9742326829649914,0.3299410203202007,0.9828866182559047,AT3G10090,0.007496577697694501,nobody_cares,not_important
AT3G10120,45.30487037803471,0.4510850701130625,0.42961310397607694,1.0499797746815964,0.29372741172951133,0.9689262266922407,AT3G10120,0.013709288542801434,nobody_cares,not_important
AT3G10130,34.938612060924086,0.5569947150889535,0.4879728994095988,1.1414460019457322,0.2536843706561136,0.9547409339827345,AT3G10130,0.020114456903285734,nobody_cares,not_important
AT3G10140,63.0465670874746,-0.11288187443432422,0.4899174783267367,-0.23040997602261667,0.8177732099362023,0.9996587219459798,RECA3,0.00014824047270472056,nobody_cares,not_important
AT3G10160,41.691521907535865,0.28667124948844386,0.411734893585834,0.6962520154456663,0.4862710179274635,0.9946567490879452,DFC,0.0023267661849683914,nobody_cares,not_important
AT3G10180,14.375275205409949,-0.2811403892109564,0.7910558185174849,-0.35539892714251275,0.7222907524880529,0.9996587219459798,AT3G10180,0.00014824047270472056,nobody_cares,not_important
AT3G10190,55.04486029102483,-0.5180326537357798,0.45133261349039133,-1.147784667563822,0.25105746837987386,0.9507723842927507,AT3G10190,0.021923441082947855,nobody_cares,not_important
AT3G10210,189.2904865020954,-0.6965785601722191,0.2835313214333798,-2.456795801785488,0.014018234218019907,0.3485223059031846,AT3G10210,0.4577694212369642,nobody_cares,not_important
AT3G10220,196.63106702984842,0.14243904745912755,0.27537010603076106,0.5172640179149147,0.6049718684101453,0.9996587219459798,EMB2804,0.00014824047270472056,nobody_cares,not_important
AT3G10230,122.07048881058628,-0.21909098110090292,0.2796218540715331,-0.7835259580420881,0.43331831642657004,0.9936442567730717,LYC,0.0027690733226007356,nobody_cares,not_important
AT3G10250,453.7402706841001,-0.2516415767111254,0.28741026584008367,-0.8755483245373702,0.38127562841777163,0.9928288021363203,AT3G10250,0.003125632368078885,nobody_cares,not_important
AT3G10260,452.9254952095549,0.33733252313016815,0.2577569262324703,1.308723408758874,0.19062805933060112,0.9029674546149234,AT3G10260,0.04432790255013311,nobody_cares,not_important
AT3G10270,36.1369433220637,-0.05056150903338089,0.4812692630101814,-0.10505867072651852,0.9163292537409248,0.9996587219459798,GYRB1,0.00014824047270472056,nobody_cares,not_important
AT3G10300,72.52258996017652,-0.5628559112272828,0.3730900916896407,-1.5086326969398614,0.13139267359748288,0.8314325006150411,AT3G10300,0.08017300296921537,nobody_cares,not_important
AT3G10310,20.94393853285279,-0.5177786341206593,0.6946255362199155,-0.7454068517814075,0.4560258030225901,0.9936442567730717,AT3G10310,0.0027690733226007356,nobody_cares,not_important
AT3G10320,50.71170019889975,-0.15631247450752597,0.48885986834379064,-0.3197490418616225,0.7491585797808586,0.9996587219459798,AT3G10320,0.00014824047270472056,nobody_cares,not_important
AT3G10330,190.10569479071134,-0.1135186897197748,0.22876137862253423,-0.49623188321086903,0.6197308187077737,0.9996587219459798,AT3G10330,0.00014824047270472056,nobody_cares,not_important
AT3G10340,577.8474755554244,0.21655264275468353,0.22775011664519315,0.950834387900868,0.3416884530489761,0.983486228197581,PAL4,0.007231717147463444,nobody_cares,not_important
AT3G10350,185.7273551126042,-0.0019108689826698782,0.2436103095989587,-0.007843957777549026,0.9937414913723492,0.9996587219459798,AT3G10350,0.00014824047270472056,nobody_cares,not_important
AT3G10360,50.583085618819695,0.05853509293590647,0.42483052993826403,0.13778457246095926,0.8904106774505718,0.9996587219459798,PUM4,0.00014824047270472056,nobody_cares,not_important
AT3G10370,132.3034616628638,0.1459938548150315,0.3105311239088661,0.470142422367548,0.6382532672178685,0.9996587219459798,SDP6,0.00014824047270472056,nobody_cares,not_important
AT3G10380,75.31803035065975,0.24856183078801242,0.3985870105451528,0.6236074538607044,0.5328854142248414,0.9996587219459798,SEC8,0.00014824047270472056,nobody_cares,not_important
AT3G10390,21.747056823900742,0.5902757965309497,0.6013647656295216,0.9815603278869128,0.32631650007607305,0.9822368629692138,FLD,0.00778377099478415,nobody_cares,not_important
AT3G10400,120.80475479582516,0.024361205611860056,0.3071988644380063,0.07930109265353819,0.9367931372286709,0.9996587219459798,U11/U12-31K,0.00014824047270472056,nobody_cares,not_important
AT3G10410,484.3689362412229,-0.320687057800467,0.254741185067736,-1.2588740125205744,0.20807584177668947,0.9164866493582947,SCPL49,0.03787385710902407,nobody_cares,not_important
AT3G10420,82.14757068318467,-0.0290207165643198,0.3869247326421629,-0.07500351907242601,0.9402119119669038,0.9996587219459798,SPD1,0.00014824047270472056,nobody_cares,not_important
AT3G10440,33.47125081525571,0.39799653062180634,0.5124722112714183,0.7766207061928226,0.43738258147793574,0.9936442567730717,AT3G10440,0.0027690733226007356,nobody_cares,not_important
AT3G10480,81.21301202832504,0.3664048547915142,0.34277765489122675,1.0689286467864572,0.2851018225009194,0.9669450033571132,NAC050,0.014598226452426087,nobody_cares,not_important
AT3G10490,275.5890372513209,-0.27456485688160975,0.2512318100259029,-1.0928745721065385,0.2744488740784089,0.9669450033571132,NAC052,0.014598226452426087,nobody_cares,not_important
AT3G10500,907.5714209341459,-0.27240897241507633,0.24775228614162342,-1.0995215287715179,0.2715406487532974,0.9649859718538982,NAC053,0.015479000014472508,nobody_cares,not_important
AT3G10520,72.5301641869311,0.5316641599187237,0.3879174349651328,1.370560103766698,0.17051212706682373,0.8825171284510711,HB2,0.05427685679612297,nobody_cares,not_important
AT3G10525,114.99291650143371,-0.2641394604651263,0.347412262919234,-0.7603055178467697,0.44707198437044804,0.9936442567730717,LGO,0.0027690733226007356,nobody_cares,not_important
AT3G10530,154.5184070291292,0.19201626106793435,0.2912001488453674,0.6593961638731801,0.5096414048575961,0.9978670731791339,AT3G10530,0.0009273076402054964,nobody_cares,not_important
AT3G10540,249.9494949765783,-0.19435349149413242,0.2847217792684641,-0.6826084467211642,0.49485429523331603,0.9956572521674082,AT3G10540,0.001890138594685224,nobody_cares,not_important
AT3G10550,45.62767948614192,0.02173761952128667,0.3942569597122319,0.05513566466183109,0.9560303830552057,0.9996587219459798,MTM1,0.00014824047270472056,nobody_cares,not_important
AT3G10572,27.010670809419416,-0.7014855050226949,0.5780188059844711,-1.2136032560877281,0.22489926307264507,0.9312109493077351,APEM9,0.030951926169300994,nobody_cares,not_important
AT3G10610,788.9127662699468,0.27826201701956393,0.21296184642686508,1.3066284956123542,0.19133891396261016,0.9029674546149234,AT3G10610,0.04432790255013311,nobody_cares,not_important
AT3G10620,107.80000968585423,0.13341090554135507,0.3253341869773347,0.41007342874374747,0.6817520837220993,0.9996587219459798,NUDX26,0.00014824047270472056,nobody_cares,not_important
AT3G10630,99.90158388950114,-0.24775837775217785,0.36634953459890707,-0.6762895932799065,0.4988567987339979,0.9968540588640679,AT3G10630,0.0013684184881099766,nobody_cares,not_important
AT3G10640,503.01731065492794,-0.02975712889076646,0.21306970787230903,-0.13965912464947702,0.8889293236108176,0.9996587219459798,VPS60.1,0.00014824047270472056,nobody_cares,not_important
AT3G10650,403.9200692842861,-0.0031141118550793165,0.23734671691839018,-0.01312051793052642,0.9895316416654998,0.9996587219459798,NUP1,0.00014824047270472056,nobody_cares,not_important
AT3G10660,88.67634783446427,0.5181275788728906,0.4158014790775853,1.2460936407015812,0.21273001922466872,0.9211615287836763,CPK2,0.035664208121883895,nobody_cares,not_important
AT3G10670,30.371470813102604,-0.2631129460743693,0.4712471416620378,-0.5583332455798,0.5766168470593298,0.9996587219459798,NAP7,0.00014824047270472056,nobody_cares,not_important
AT3G10680,52.49052539179018,0.3656745282338795,0.45664899444024826,0.8007781308751516,0.42326010162393457,0.9936442567730717,AT3G10680,0.0027690733226007356,nobody_cares,not_important
AT3G10690,101.34340156497186,0.04832954706431501,0.33519101670157053,0.1441850904594621,0.8853543140096874,0.9996587219459798,GYRA,0.00014824047270472056,nobody_cares,not_important
AT3G10700,97.74406088580959,-0.2031546660680707,0.30527358098749297,-0.6654839420132919,0.5057410109630129,0.9971515459216744,GalAK,0.0012388331065998775,nobody_cares,not_important
AT3G10710,98.04836293285733,0.4269523457466318,0.436146428953139,0.9789197329241576,0.32761964124511966,0.9822368629692138,RHS12,0.00778377099478415,nobody_cares,not_important
AT3G10720,101.09008660721926,-0.09715876162693511,0.33352585407015434,-0.29130803636739533,0.7708157417199241,0.9996587219459798,AT3G10720,0.00014824047270472056,nobody_cares,not_important
AT3G10730,187.95708130768074,0.06897960222278407,0.2645910781148674,0.2607026764252339,0.7943218019283098,0.9996587219459798,SUN2,0.00014824047270472056,nobody_cares,not_important
AT3G10740,379.4099618024514,-0.2954171092935372,0.23861292101739626,-1.2380599844884326,0.21569381986916936,0.9230881082569712,ASD1,0.034756843823956586,nobody_cares,not_important
AT3G10760,558.5507392645727,0.21887315524558842,0.22339627063005574,0.9797529503437522,0.32720808181732386,0.9822368629692138,AT3G10760,0.00778377099478415,nobody_cares,not_important
